ID,NAME,LON,LAT
612933,CAMPANULA SERRATA,19.09722222000,48.94166667000
613609,CAMPANULA SERRATA,22.54666667000,49.08972222000
613610,CAMPANULA SERRATA,22.54805556000,49.08916667000
613611,CAMPANULA SERRATA,22.55027778000,49.08944444000
613612,CAMPANULA SERRATA,22.54972222000,49.08972222000
613613,CAMPANULA SERRATA,22.55083333000,49.08916667000
613617,CAMPANULA SERRATA,19.46527778000,49.25277778000
613618,CAMPANULA SERRATA,18.46527778000,49.25277778000
613619,CAMPANULA SERRATA,22.52833333000,49.09138889000
613620,CAMPANULA SERRATA,22.52750000000,49.09222222000
613637,CAMPANULA SERRATA,22.52861111000,49.07916667000
613638,CAMPANULA SERRATA,22.52861111000,49.07916667000
614685,CAMPANULA SERRATA,19.09166667000,48.94166667000
614742,CAMPANULA SERRATA,19.11222222000,48.93888889000
614743,CAMPANULA SERRATA,19.09166667000,48.94166667000
614744,CAMPANULA SERRATA,19.14166667000,48.93333333000
614745,CAMPANULA SERRATA,19.11666667000,48.93333333000
614746,CAMPANULA SERRATA,19.22555556000,48.88833333000
614762,CAMPANULA SERRATA,19.21388889000,49.03888889000
614763,CAMPANULA SERRATA,19.08611111000,48.93888889000
614764,CAMPANULA SERRATA,19.11944444000,48.95833333000
614765,CAMPANULA SERRATA,19.08611111000,48.94166667000
614766,CAMPANULA SERRATA,19.14444444000,48.93333333000
614767,CAMPANULA SERRATA,19.14444444000,48.93333333000
614768,CAMPANULA SERRATA,19.63333333000,48.96944444000
614769,CAMPANULA SERRATA,19.11666667000,48.93333333000
614770,CAMPANULA SERRATA,19.11666667000,48.93333333000
614771,CAMPANULA SERRATA,19.13333333000,48.93611111000
614772,CAMPANULA SERRATA,19.05000000000,48.88333333000
614773,CAMPANULA SERRATA,19.19722222000,49.01944444000
616686,CAMPANULA SERRATA,19.59722222000,49.00083333000
616687,CAMPANULA SERRATA,19.55444444000,49.00527778000
616690,CAMPANULA SERRATA,19.59333333000,49.00888889000
616691,CAMPANULA SERRATA,19.52305556000,49.00027778000
616692,CAMPANULA SERRATA,19.52472222000,48.99972222000
617303,CAMPANULA SERRATA,19.14777778000,48.93833333000
617305,CAMPANULA SERRATA,19.13416667000,48.93194444000
617308,CAMPANULA SERRATA,19.13722222000,48.93083333000
617311,CAMPANULA SERRATA,19.14666667000,48.93527778000
617737,CAMPANULA SERRATA,18.96944444000,48.93277778000
617738,CAMPANULA SERRATA,18.96944444000,48.93277778000
620470,CAMPANULA SERRATA,22.54027778000,49.09583333000
620471,CAMPANULA SERRATA,22.54027778000,49.09583333000
620472,CAMPANULA SERRATA,22.54027778000,49.09583333000
620473,CAMPANULA SERRATA,22.53194444000,49.09444444000
